0.000793651 	1e-05 	-1.28356e-18 	3 	1.11527e-16 	0
0.00238095 	1e-05 	-9.14928e-19 	3 	-3.55686e-18 	0
0.00396825 	1e-05 	-9.14928e-19 	3 	-3.26476e-16 	0
0.00555556 	1e-05 	-4.05369e-18 	3 	6.79867e-17 	0
0.00714286 	1e-05 	-5.43605e-18 	3 	6.84375e-17 	0
0.00873016 	1e-05 	-5.41437e-18 	3 	-8.46223e-16 	0
0.0103175 	1e-05 	-3.65796e-18 	3 	-1.23358e-15 	0
0.0119048 	1e-05 	-1.90155e-18 	3 	-8.91563e-16 	0
0.0134921 	1e-05 	-3.61459e-18 	3 	-1.29505e-15 	0
0.0150794 	1e-05 	-5.32763e-18 	3 	-9.51152e-16 	0
0.0166667 	1e-05 	-5.32763e-18 	3 	-1.06737e-15 	0
0.018254 	1e-05 	-3.96696e-18 	3 	-1.31218e-15 	0
0.0198413 	1e-05 	-2.56292e-18 	3 	-1.18895e-15 	0
0.0214286 	1e-05 	-2.51955e-18 	3 	-1.08189e-15 	0
0.0230159 	1e-05 	-2.47618e-18 	3 	-2.30185e-16 	0
0.0246032 	1e-05 	-2.12381e-18 	3 	-5.12034e-16 	0
0.0261905 	1e-05 	-1.79313e-18 	3 	-5.42436e-16 	0
0.0277778 	1e-05 	-3.17549e-18 	3 	1.34568e-16 	0
0.0293651 	1e-05 	-4.53616e-18 	3 	8.49109e-17 	0
0.0309524 	1e-05 	-4.4928e-18 	3 	-3.27651e-16 	0
0.0325397 	1e-05 	-4.44943e-18 	3 	-8.80844e-16 	0
0.034127 	1e-05 	-4.38437e-18 	3 	-6.81384e-16 	0
0.0357143 	1e-05 	-2.95865e-18 	3 	-3.4193e-16 	0
0.0373016 	1e-05 	-2.95865e-18 	3 	8.61297e-18 	0
0.0388889 	1e-05 	-4.36269e-18 	3 	-9.33887e-16 	0
0.0404762 	1e-05 	-4.40606e-18 	3 	-5.76133e-16 	0
0.0420635 	1e-05 	-2.64965e-18 	3 	9.06137e-17 	0
0.0436508 	1e-05 	-2.25392e-18 	3 	2.26977e-16 	0
0.0452381 	1e-05 	-2.2756e-18 	3 	5.34981e-16 	0
0.0468254 	1e-05 	-9.36612e-19 	3 	6.01024e-16 	0
0.0484127 	1e-05 	-2.31897e-18 	3 	2.92281e-16 	0
0.05 	1e-05 	-2.31897e-18 	3 	3.9257e-16 	0
0.0515873 	1e-05 	-9.7998e-19 	3 	5.0146e-16 	0
0.0531746 	1e-05 	-1.02335e-18 	3 	3.44258e-16 	0
0.0547619 	1e-05 	-2.77976e-18 	3 	-2.59195e-16 	0
0.0563492 	1e-05 	-2.75807e-18 	3 	9.1104e-18 	0
0.0579365 	1e-05 	4.02378e-19 	3 	-4.67828e-16 	0
0.0595238 	1e-05 	1.80642e-18 	3 	-7.20547e-16 	0
0.0611111 	1e-05 	1.80642e-18 	3 	-1.16068e-15 	0
0.0626984 	1e-05 	1.8281e-18 	3 	-9.84162e-16 	0
0.0642857 	1e-05 	1.87147e-18 	3 	-5.96161e-16 	0
0.065873 	1e-05 	5.10798e-19 	3 	-4.1536e-16 	0
0.0674603 	1e-05 	-2.2756e-18 	3 	8.75584e-18 	0
0.0690476 	1e-05 	-1.92324e-18 	3 	-1.20242e-16 	0
0.0706349 	1e-05 	1.5679e-18 	3 	-3.21318e-16 	0
0.0722222 	1e-05 	3.30262e-18 	3 	-5.32899e-16 	0
0.0738095 	1e-05 	3.30262e-18 	3 	7.20825e-17 	0
0.0753968 	1e-05 	3.28093e-18 	3 	-4.45781e-17 	0
0.0769841 	1e-05 	1.87689e-18 	3 	5.01739e-16 	0
0.0785714 	1e-05 	-1.26187e-18 	3 	9.35353e-16 	0
0.0801587 	1e-05 	-3.01828e-18 	3 	-6.66118e-17 	0
0.081746 	1e-05 	-1.28356e-18 	3 	-6.76776e-16 	0
0.0833333 	1e-05 	4.29483e-19 	3 	-5.55242e-16 	0
0.0849206 	1e-05 	-1.00166e-18 	3 	-2.07143e-16 	0
0.0865079 	1e-05 	-3.79348e-18 	3 	9.77136e-17 	0
0.0880952 	1e-05 	-5.17584e-18 	3 	6.28337e-16 	0
0.0896825 	1e-05 	-6.5582e-18 	3 	1.17249e-15 	0
0.0912698 	1e-05 	-9.67528e-18 	3 	1.34446e-15 	0
0.0928571 	1e-05 	-1.13883e-17 	3 	1.85627e-15 	0
0.0944444 	1e-05 	-1.1345e-17 	3 	2.16822e-15 	0
0.0960317 	1e-05 	-1.13233e-17 	3 	1.89811e-15 	0
0.097619 	1e-05 	-1.13016e-17 	3 	1.59367e-15 	0
0.0992063 	1e-05 	-9.54518e-18 	3 	5.43956e-16 	0
0.100794 	1e-05 	-7.78877e-18 	3 	-6.84296e-16 	0
0.102381 	1e-05 	-7.7454e-18 	3 	-1.386e-15 	0
0.103968 	1e-05 	-7.72372e-18 	3 	-1.1592e-15 	0
0.105556 	1e-05 	-7.72372e-18 	3 	-6.83326e-17 	0
0.107143 	1e-05 	-6.34136e-18 	3 	4.4583e-17 	0
0.10873 	1e-05 	-4.959e-18 	3 	1.72396e-16 	0
0.110317 	1e-05 	-3.20259e-18 	3 	2.25857e-16 	0
0.111905 	1e-05 	-1.44619e-18 	3 	-2.22705e-17 	0
0.113492 	1e-05 	-1.4245e-18 	3 	3.83596e-16 	0
0.115079 	1e-05 	-1.40282e-18 	3 	7.9456e-17 	0
0.116667 	1e-05 	1.22298e-21 	3 	-1.75652e-16 	0
0.118254 	1e-05 	1.38358e-18 	3 	-6.60064e-16 	0
0.119841 	1e-05 	3.09662e-18 	3 	-1.26131e-15 	0
0.121429 	1e-05 	4.85303e-18 	3 	-1.18881e-15 	0
0.123016 	1e-05 	4.87471e-18 	3 	-8.54922e-16 	0
0.124603 	1e-05 	4.87471e-18 	3 	-5.45592e-16 	0
0.12619 	1e-05 	4.87471e-18 	3 	-1.7654e-16 	0
0.127778 	1e-05 	4.87471e-18 	3 	-5.39601e-16 	0
0.129365 	1e-05 	3.49235e-18 	3 	-4.05024e-16 	0
0.130952 	1e-05 	2.11e-18 	3 	-2.57469e-18 	0
0.13254 	1e-05 	2.08831e-18 	3 	9.03864e-16 	0
0.134127 	1e-05 	6.8427e-19 	3 	1.09144e-15 	0
0.135714 	1e-05 	-6.98087e-19 	3 	7.68084e-16 	0
0.137302 	1e-05 	-6.98087e-19 	3 	9.94324e-16 	0
0.138889 	1e-05 	2.41899e-18 	3 	-2.64567e-16 	0
0.140476 	1e-05 	5.51439e-18 	3 	-5.73482e-16 	0
0.142063 	1e-05 	5.49271e-18 	3 	2.48436e-16 	0
0.143651 	1e-05 	5.49271e-18 	3 	2.51072e-15 	0
0.145238 	1e-05 	5.49271e-18 	3 	1.89966e-15 	0
0.146825 	1e-05 	5.49271e-18 	3 	-2.54933e-16 	0
