0.51384 	0 	-1.11022e-16 	0
0.541926 	0 	-1.11022e-16 	0
0.570834 	0 	0 	0
0.60059 	0 	1.11022e-16 	0
0.631217 	0 	2.22045e-16 	0
0.662742 	0 	2.22045e-16 	0
0.695191 	0 	2.22045e-16 	0
0.728591 	0 	1.11022e-16 	0
0.762969 	0 	-1.11022e-16 	0
0.798355 	0 	-3.33067e-16 	0
0.834777 	0 	-6.66134e-16 	0
0.872267 	0 	-8.88178e-16 	0
0.910855 	0 	-8.88178e-16 	0
0.950574 	0 	-8.88178e-16 	0
0.991457 	0 	-8.88178e-16 	0
1.03354 	0 	-8.88178e-16 	0
1.07685 	0 	-9.99201e-16 	0
1.12144 	0 	-1.11022e-15 	0
1.16732 	0 	-1.22125e-15 	0
1.21456 	0 	-1.33227e-15 	0
1.26318 	0 	-1.33227e-15 	0
1.31322 	0 	-1.22125e-15 	0
1.36473 	0 	-1.11022e-15 	0
1.41775 	0 	-1.11022e-15 	0
1.47232 	0 	-1.11022e-15 	0
1.51178 	0 	-1.11022e-15 	0
1.53558 	0 	-1.11022e-15 	0
1.55982 	0 	-1.11022e-15 	0
1.58452 	0 	-9.99201e-16 	0
1.60969 	0 	-8.88178e-16 	0
1.63533 	0 	-7.77156e-16 	0
1.66146 	0 	-6.66134e-16 	0
1.68808 	0 	-5.55112e-16 	0
1.7152 	0 	-3.33067e-16 	0
1.74284 	0 	-1.11022e-16 	0
1.771 	0 	0 	0
1.7997 	0 	1.11022e-16 	0
1.82893 	0 	1.11022e-16 	0
1.85872 	0 	-1.11022e-16 	0
1.88907 	0 	-2.22045e-16 	0
1.92 	0 	-1.11022e-16 	0
1.95151 	0 	1.11022e-16 	0
1.98362 	0 	2.22045e-16 	0
2.01633 	0 	2.22045e-16 	0
2.04967 	0 	2.22045e-16 	0
2.08363 	0 	2.22045e-16 	0
2.11824 	0 	2.22045e-16 	0
2.15349 	0 	0 	0
2.18942 	0 	-2.22045e-16 	0
2.22603 	0 	-3.33067e-16 	0
2.26333 	0 	-4.44089e-16 	0
2.30133 	0 	-4.44089e-16 	0
2.34005 	0 	-4.44089e-16 	0
2.37951 	0 	-4.44089e-16 	0
2.41971 	0 	-4.44089e-16 	0
2.46067 	0 	-2.22045e-16 	0
2.5024 	0 	0 	0
2.54493 	0 	0 	0
2.58826 	0 	0 	0
2.6324 	0 	1.11022e-16 	0
2.67739 	0 	0 	0
2.72322 	0 	-2.22045e-16 	0
2.76992 	0 	-2.22045e-16 	0
2.8175 	0 	-4.44089e-16 	0
2.86599 	0 	-7.77156e-16 	0
2.91539 	0 	-9.99201e-16 	0
2.96572 	0 	-1.22125e-15 	0
3.01701 	0 	-1.44329e-15 	0
3.06926 	0 	-1.77636e-15 	0
3.12251 	0 	-2.10942e-15 	0
3.17676 	0 	-2.10942e-15 	0
3.23204 	0 	-1.88738e-15 	0
3.28836 	0 	-1.77636e-15 	0
3.34575 	0 	-1.88738e-15 	0
3.40422 	0 	-1.9984e-15 	0
3.4638 	0 	-1.9984e-15 	0
3.5245 	0 	-1.9984e-15 	0
3.58635 	0 	-1.9984e-15 	0
3.64938 	0 	-1.88738e-15 	0
3.71359 	0 	-1.77636e-15 	0
3.77902 	0 	-1.77636e-15 	0
3.84569 	0 	-1.77636e-15 	0
3.91361 	0 	-1.77636e-15 	0
3.98282 	0 	-1.88738e-15 	0
4.05334 	0 	-1.88738e-15 	0
4.1252 	0 	-1.77636e-15 	0
4.19841 	0 	-1.66533e-15 	0
4.273 	0 	-1.55431e-15 	0
4.34901 	0 	-1.44329e-15 	0
4.42646 	0 	-1.33227e-15 	0
4.50537 	0 	-1.33227e-15 	0
4.58577 	0 	-1.33227e-15 	0
4.66769 	0 	-1.22125e-15 	0
4.75116 	0 	-1.22125e-15 	0
4.83621 	0 	-1.44329e-15 	0
4.92287 	0 	-1.55431e-15 	0
5.01116 	0 	-1.55431e-15 	0
5.10113 	0 	-1.55431e-15 	0
5.19279 	0 	-1.55431e-15 	0
5.2862 	0 	-1.55431e-15 	0
