0.534505 	1.1665e-18 	1.23895e-18 	-0.304452
0.606277 	1.1665e-18 	8.57516e-17 	-0.312401
0.683796 	1.1665e-18 	3.96456e-16 	-0.308533
0.76752 	1.1665e-18 	5.99435e-16 	-0.302737
0.857948 	1.1665e-18 	5.83032e-16 	-0.293345
0.955615 	1.1665e-18 	5.68809e-16 	-0.281608
1.0611 	1.1665e-18 	5.56394e-16 	-0.268199
1.17503 	1.1665e-18 	6.56514e-16 	-0.252677
1.29809 	1.1665e-18 	7.57913e-16 	-0.238544
1.43099 	1.1665e-18 	7.49381e-16 	-0.21991
1.52937 	1.1665e-18 	8.56449e-16 	-0.212523
1.58953 	1.1665e-18 	1.07862e-15 	-0.207087
1.65265 	1.1665e-18 	1.18977e-15 	-0.201077
1.71886 	1.1665e-18 	1.07889e-15 	-0.194867
1.7883 	1.1665e-18 	1.07903e-15 	-0.188408
1.86115 	1.1665e-18 	1.07918e-15 	-0.181678
1.93756 	1.1665e-18 	9.68321e-16 	-0.174693
2.01772 	1.1665e-18 	9.6849e-16 	-0.167467
2.1018 	1.1665e-18 	9.68668e-16 	-0.16001
2.19 	1.1665e-18 	9.68855e-16 	-0.152334
2.28252 	1.1665e-18 	9.69053e-16 	-0.144458
2.37956 	1.1665e-18 	9.69261e-16 	-0.1364
2.48136 	1.1665e-18 	9.69481e-16 	-0.128185
2.58814 	1.1665e-18 	9.69713e-16 	-0.119841
2.70015 	1.1665e-18 	9.69957e-16 	-0.1114
2.81765 	1.1665e-18 	9.70216e-16 	-0.102895
2.9409 	1.1665e-18 	9.70488e-16 	-0.0943649
3.07018 	1.1665e-18 	9.70776e-16 	-0.0858459
3.2058 	1.1665e-18 	9.7108e-16 	-0.0773777
3.34805 	1.1665e-18 	9.71401e-16 	-0.068992
3.49727 	1.1665e-18 	7.49697e-16 	-0.0607414
3.6538 	1.1665e-18 	5.28012e-16 	-0.0526047
3.81799 	1.1665e-18 	5.28392e-16 	-0.0447615
3.99022 	1.1665e-18 	5.28795e-16 	-0.0368409
4.17088 	1.1665e-18 	5.29221e-16 	-0.0298525
4.36039 	1.1665e-18 	5.29674e-16 	-0.0214995
4.55918 	1.1665e-18 	5.30153e-16 	-0.017014
4.7677 	1.1665e-18 	5.30662e-16 	-0.00525262
4.98643 	1.1665e-18 	7.53247e-16 	-0.00935529
5.21587 	1.1665e-18 	9.31874e-16 	0.016519
